proj_ID,seq_no,time,estimate,let_date,length,winner,win_amt,num_bids,bid_spread,compiled_bids,county,month
NH 2019(255),3014,111 WORKING DAYS,838890.76,12/5/2018,0.442,TEXAS MATERIALS GROUP INC.,1047916.23,9,450492.02,"TEXAS MATERIALS GROUP INC. | $1,047,916.23; LONGVIEW BRIDGE AND ROAD LTD. | $1,055,055.39; A. L. HELMCAMP INC. | $1,072,928.01; ED BELL CONSTRUCTION COMPANY | $1,112,415.78; SEMA CONSTRUCTION INC. | $1,135,542.03; B & E CONSTRUCTION INC | $1,217,892.80; STATELINE CONSTRUCTION LLC | $1,227,390.75; EAST TEXAS BRIDGE INC. | $1,344,044.02; FNH CONSTRUCTION LLC | $1,498,408.25",KAUFMAN,12
STP 2019(300)HES,3015,101 WORKING DAYS,355400,12/5/2018,5.875,TRAF-TEX INC.,361930,2,220870,"TRAF-TEX INC. | $361,930.00; AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC. | $582,800.00",WEBB,12
BR 2018(214),3016,75 WORKING DAYS,528612.6,12/5/2018,0.256,HODGES AND SON CONSTRUCTION COMPANY INC.,503110,8,283692.5,"HODGES AND SON CONSTRUCTION COMPANY INC. | $503,110.00; STATELINE CONSTRUCTION LLC | $519,859.00; 3LW CIVIL LLC | $544,501.01; COPPELL CONSTRUCTION CO. INC. | $559,720.56; CDM HOLDINGS LLC | $563,921.25; EARTH BUILDERS L.P. | $578,964.90; FNH CONSTRUCTION LLC | $775,775.00; GILVIN-TERRILL LTD. | $786,802.50",SWISHER,12
C 523-10-43,3017,47 WORKING DAYS,692503.01,12/5/2018,0.121,HARPER BROTHERS CONSTRUCTION LLC,619716.51,7,434918.19,"HARPER BROTHERS CONSTRUCTION LLC | $619,716.51; TRIPLE B SERVICES LLP | $649,895.50; MAIN LANE INDUSTRIES LTD. | $671,998.00; ISI CONTRACTING INC. | $676,699.50; ANGEL BROTHERS HOLDINGS CORP. | $697,054.77; RAC INDUSTRIES LLC | $733,952.50; FNH CONSTRUCTION LLC | $1,054,634.70",MONTGOMERY,12
STP 2019(257),3018,126 WORKING DAYS,1908411.45,12/5/2018,1.3,A. L. HELMCAMP INC.,1873091.1,5,651204.69,"A. L. HELMCAMP INC. | $1,873,091.10; THE LANE CONSTRUCTION CORPORATION | $1,995,462.20; AUSTIN BRIDGE & ROAD SERVICES LP | $2,065,149.87; REYNOLDS ASPHALT & CONSTRUCTION COMPANY | $2,381,362.97; JAGOE-PUBLIC COMPANY | $2,524,295.79",COLLIN,12
NH 2019(272),3019,32 WORKING DAYS,273462.56,12/5/2018,0.5,HUNTER INDUSTRIES LTD.,361123.4,3,123307.6,"HUNTER INDUSTRIES LTD. | $361,123.40; ALL IN CONSTRUCTION L.L.C. | $419,036.19; FNH CONSTRUCTION LLC | $484,431.00",UVALDE,12
STP 2019(315)HES,3020,25 WORKING DAYS,120912.64,12/5/2018,40.488,TEXAS PANHANDLE CONSTRUCTION INC.,72769.78,6,63996.91,"TEXAS PANHANDLE CONSTRUCTION INC. | $72,769.78; L&L COMPANY | $84,213.40; TRP CONSTRUCTION GROUP LLC | $89,273.73; STRIPE-A-ZONE INC. | $108,117.36; BARRICADES UNLIMITED | $126,250.81; TOTAL HIGHWAY MAINTENANCE LLC | $136,766.69",COLLINGSWORTH,12
STP 2019(264)TAPS,3021,40 WORKING DAYS,148178,12/5/2018,0.371,TREVWAY INC.,144419.82,8,129602.18,"TREVWAY INC. | $144,419.82; ITECSA LLC | $149,221.00; THOMAS 11 DEVELOPMENT LLC | $168,002.00; GREEN SOURCE ENVIRONMENTAL SOLUTIONS INC. | $169,308.83; REXCO CONSTRUCTION SERVICES INC. | $191,371.22; FNH CONSTRUCTION LLC | $244,038.00; HIGHWAY 19 CONSTRUCTION LLC | $259,845.00; CHAMPION INFRASTRUCTURE LLC | $274,022.00",WHARTON,12
STP 2019(316)HES,3022,54 WORKING DAYS,94408.2,12/5/2018,0.1,GREEN SOURCE ENVIRONMENTAL SOLUTIONS INC.,113928.08,2,48934.92,"GREEN SOURCE ENVIRONMENTAL SOLUTIONS INC. | $113,928.08; BXB GROUP INCORPORATION | $162,863.00",BRISCOE,12
NH 2019(260),3023,26 WORKING DAYS,698054.02,12/5/2018,1.562,EAST TEXAS BRIDGE INC.,761772.13,3,111172.07,"EAST TEXAS BRIDGE INC. | $761,772.13; RK HALL LLC | $849,849.09; LONGVIEW BRIDGE AND ROAD LTD. | $872,944.20",BOWIE,12
C 1717-1-10,3024,407 WORKING DAYS,16938618.6,12/5/2018,10.07,JONES BROS. DIRT & PAVING CONTRACTORS INC.,16701304.91,5,2602174.93,"JONES BROS. DIRT & PAVING CONTRACTORS INC. | $16,701,304.91; JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY | $17,591,120.53; DELHUR INDUSTRIES INC. | $18,149,021.46; RK HALL LLC | $18,349,743.42; FNF CONSTRUCTION INC. | $19,303,479.84",ECTOR,12
STP 2019(274),3201,359 WORKING DAYS,21543765.57,12/6/2018,13.057,DEAN WORD COMPANY LTD.,23420629.46,4,5272032.26,"DEAN WORD COMPANY LTD. | $23,420,629.46; ANGEL BROTHERS HOLDINGS CORP. | $24,221,494.81; HUNTER INDUSTRIES LTD. | $25,062,846.55; ANDERSON COLUMBIA CO. INC. | $28,692,661.72",MCMULLEN,12
NH 2019(298),3202,443 WORKING DAYS,19616131.65,12/6/2018,3,ANGEL BROTHERS HOLDINGS CORP.,18681314.77,7,8297429.38,"ANGEL BROTHERS HOLDINGS CORP. | $18,681,314.77; JORDAN FOSTER CONSTRUCTION LLC | $19,534,351.81; SALINAS CONSTRUCTION TECHNOLOGIES LTD. | $20,409,652.70; BRIDGES AND ROADS LLC | $20,621,797.79; HUNTER INDUSTRIES LTD. | $21,447,314.27; HERITAGE ASPHALT COMPANY LLC | $22,696,547.74; COPASA INC. | $26,978,744.15",BASTROP,12
C 2839-1-10,3203,126 WORKING DAYS,14094196.88,12/6/2018,9.764,NORTHEASTERN PAVERS LLC,14358593.77,2,2370299.69,"NORTHEASTERN PAVERS LLC | $14,358,593.77; CLARK CONSTRUCTION OF TEXAS INC. | $16,728,893.46",PALO PINTO,12
C 1717-2-23,3204,275 WORKING DAYS,12818638.45,12/6/2018,8.079,DELHUR INDUSTRIES INC.,12942827.5,4,2011845.01,"DELHUR INDUSTRIES INC. | $12,942,827.50; JONES BROS. DIRT & PAVING CONTRACTORS INC. | $12,999,888.05; RK HALL LLC | $14,090,187.17; FNF CONSTRUCTION INC. | $14,954,672.51",MIDLAND,12
STP 2019(334),3205,109 WORKING DAYS,11566707.45,12/6/2018,5.403,CLARK CONSTRUCTION OF TEXAS INC.,14140387.28,3,2402495.61,"CLARK CONSTRUCTION OF TEXAS INC. | $14,140,387.28; LIPHAM ASPHALT AND PAVING COMPANY LLC | $15,274,121.04; A. L. HELMCAMP INC. | $16,542,882.89",VAN ZANDT,12
NH 2019(267),3207,150 WORKING DAYS,11067275.75,12/6/2018,9.552,J. LEE MILLIGAN INC.,10708977.98,4,1768709.15,"J. LEE MILLIGAN INC. | $10,708,977.98; DUININCK INC. | $11,864,138.75; RK HALL LLC | $12,269,629.10; ALLEN BUTLER CONSTRUCTION INC. | $12,477,687.13",RANDALL,12
STP 2019(269),3208,68 WORKING DAYS,12971573.18,12/6/2018,332.305,RONALD R. WAGNER & CO. LP,13130698.76,3,2938238.33,"RONALD R. WAGNER & CO. LP | $13,130,698.76; NORTHEASTERN PAVERS LLC | $13,408,258.10; CLARK CONSTRUCTION OF TEXAS INC. | $16,068,937.09",RUNNELS,12
STP 2019(336),3210,136 WORKING DAYS,7202041.05,12/6/2018,13.075,ANGEL BROTHERS HOLDINGS CORP.,6451354.78,3,708159.87,"ANGEL BROTHERS HOLDINGS CORP. | $6,451,354.78; HUNTER INDUSTRIES LTD. | $6,740,732.38; HAAS-ANDERSON CONSTRUCTION LTD. | $7,159,514.65",LIVE OAK,12
SSW 210-3-25,3211,72 WORKING DAYS,1422518.46,12/6/2018,1.65,KNIFE RIVER CORPORATION - SOUTH,1262197.65,5,658265.11,"KNIFE RIVER CORPORATION - SOUTH | $1,262,197.65; BIG CREEK CONSTRUCTION LTD. | $1,378,245.31; CORNERSTONE PAVING AND CONSTRUCTION L.L.C. | $1,385,067.93; SALINAS CONSTRUCTION TECHNOLOGIES LTD. | $1,807,138.52; TEXCON GENERAL CONTRACTORS | $1,920,462.76",MILAM,12
STP 2019(275)HES,3212,320 WORKING DAYS,6404510.45,12/6/2018,18.66,AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC.,6096123,2,483502.05,"AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC. | $6,096,123.00; TRAF-TEX INC. | $6,579,625.05",HIDALGO,12
STP 2019(256)MM,3213,303 WORKING DAYS,11309273.95,12/6/2018,0.776,FLUOR HEAVY CIVIL LLC,12584595.17,8,3865066.3,"FLUOR HEAVY CIVIL LLC | $12,584,595.17; SEMA CONSTRUCTION INC. | $13,150,432.94; HERITAGE ASPHALT COMPANY LLC | $13,834,764.71; RAGLE CONSTRUCTION INC. | $14,012,990.89; COPASA INC. | $14,238,297.83; PAUL J. SCARIANO INC. | $14,365,676.05; REBCON INC. | $14,382,287.88; ED BELL CONSTRUCTION COMPANY | $16,449,661.47",DALLAS,12
C 2819-1-9,3214,105 WORKING DAYS,2936724.3,12/6/2018,4.274,BRANNAN PAVING CO. LTD.,2898132.12,4,1261644.42,"BRANNAN PAVING CO. LTD. | $2,898,132.12; REXCO CONSTRUCTION SERVICES INC. | $3,160,211.19; JAMES CONSTRUCTION GROUP L.L.C. | $3,495,590.45; HUNTER INDUSTRIES LTD. | $4,159,776.54",WHARTON,12
C 341-4-70,3215,90 WORKING DAYS,6952320.55,12/6/2018,17.457,MOORE BROTHERS CONSTRUCTION COMPANY,5442445.86,3,1028898.29,"MOORE BROTHERS CONSTRUCTION COMPANY | $5,442,445.86; HERITAGE ASPHALT COMPANY LLC | $6,093,408.26; TEXAS MATERIALS GROUP INC. | $6,471,344.15",TYLER,12
C 1302-3-10,3216,90 WORKING DAYS,2612338.75,12/6/2018,3.821,REXCO CONSTRUCTION SERVICES INC.,2932384.49,6,791414.72,"REXCO CONSTRUCTION SERVICES INC. | $2,932,384.49; BRANNAN PAVING CO. LTD. | $2,967,321.25; CORNERSTONE PAVING AND CONSTRUCTION L.L.C. | $3,140,708.51; RAY FARIS INC. | $3,298,501.33; JAMES CONSTRUCTION GROUP L.L.C. | $3,579,150.50; HUNTER INDUSTRIES LTD. | $3,723,799.21",WHARTON,12
STP 2019(271),3217,32 WORKING DAYS,2953452.11,12/6/2018,37.333,COX PAVING OF TEXAS INC.,3060704.83,2,106196.42,"COX PAVING OF TEXAS INC. | $3,060,704.83; CDM HOLDINGS LLC | $3,166,901.25",CONCHO,12
STP 2019(261)HES,3219,88 WORKING DAYS,1137474.08,12/6/2018,65.464,STRIPE-A-ZONE INC.,840486.6,4,1265023.4,"STRIPE-A-ZONE INC. | $840,486.60; STRIPING TECHNOLOGY L.P. | $892,558.90; TRP CONSTRUCTION GROUP LLC | $1,298,414.93; CHAMPION INFRASTRUCTURE LLC | $2,105,510.00",CAMP,12
BR 2019(296),3220,246 WORKING DAYS,2917130.2,12/6/2018,4.523,STATELINE CONSTRUCTION LLC,2885701.5,6,1558114.9,"STATELINE CONSTRUCTION LLC | $2,885,701.50; GIBSON & ASSOCIATES INC. | $3,071,123.66; GILVIN-TERRILL LTD. | $3,441,192.86; FNH CONSTRUCTION LLC | $3,749,241.00; HODGES AND SON CONSTRUCTION COMPANY INC. | $4,122,844.70; EARTH BUILDERS L.P. | $4,443,816.40",HALE,12
STP 2019(262),3221,87 WORKING DAYS,3051281.57,12/6/2018,4.208,MADDEN CONTRACTING COMPANY LLC.,2792494.9,6,1198864.36,"MADDEN CONTRACTING COMPANY LLC. | $2,792,494.90; LONGVIEW BRIDGE AND ROAD LTD. | $2,977,242.50; H. V. CAVER INC. | $3,077,999.76; A. L. HELMCAMP INC. | $3,087,547.90; L. S. EQUIPMENT CO. INC. | $3,563,681.76; EAST TEXAS BRIDGE INC. | $3,991,359.26",HARRISON,12
STP 2019(332)HES,3222,109 WORKING DAYS,820221.5,12/6/2018,9.315,STATELINE CONSTRUCTION LLC,776953.95,9,431529.75,"STATELINE CONSTRUCTION LLC | $776,953.95; A R BROTHERS CONSTRUCTION SERVICES INC. | $807,908.95; LONGVIEW BRIDGE AND ROAD LTD. | $814,714.25; CDM HOLDINGS LLC | $921,789.75; B & E CONSTRUCTION INC | $958,313.83; PIERCE R & B LLC | $998,704.95; EAST TEXAS BRIDGE INC. | $1,110,434.50; PROJECT ALLIED RESOURCES LLC | $1,188,053.51; HODGES AND SON CONSTRUCTION COMPANY INC. | $1,208,483.70",ANGELINA,12
C 914-00-416,3223,64 WORKING DAYS,808825.61,12/6/2018,79,PMI PAVEMENT MARKING LLC,873622.08,2,158485.27,"PMI PAVEMENT MARKING LLC | $873,622.08; TRP CONSTRUCTION GROUP LLC | $1,032,107.35",TRAVIS,12
STP 2019(311)HES,3224,30 WORKING DAYS,93974,12/6/2018,0.392,JAMES CONSTRUCTION GROUP L.L.C.,85120.8,5,41164.46,"JAMES CONSTRUCTION GROUP L.L.C. | $85,120.80; TEXAS TRAFFIC CONTROL SYSTEMS INC. | $86,178.00; AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC. | $87,518.00; AMERICAN LIGHTING AND SIGNALIZATION LLC | $104,156.11; ROAD SOLUTIONS L.L.C. | $126,285.26",MCLENNAN,12
STP 2019(258),3225,279 WORKING DAYS,7831437.35,12/6/2018,6.867,A. K. GILLIS & SONS INC.,7140372.1,9,3127523.6,"A. K. GILLIS & SONS INC. | $7,140,372.10; A. L. HELMCAMP INC. | $7,242,211.99; KNIFE RIVER CORPORATION - SOUTH | $7,520,020.34; LONGVIEW BRIDGE AND ROAD LTD. | $8,265,429.81; ED BELL CONSTRUCTION COMPANY | $8,895,123.52; PAUL J. SCARIANO INC. | $8,918,593.30; D. L. LENNON INCORPORATED - CONTRACTOR | $9,162,741.57; TEXAS MATERIALS GROUP INC. | $9,984,758.34; HERITAGE ASPHALT COMPANY LLC | $10,267,895.70",ELLIS,12
NH 2019(490),3226,31 WORKING DAYS,2898149.9,12/6/2018,47.181,COX PAVING OF TEXAS INC.,3395904.93,2,597036.37,"COX PAVING OF TEXAS INC. | $3,395,904.93; ANGEL BROTHERS HOLDINGS CORP. | $3,992,941.30",NUECES,12
STP 2019(327),3227,104 WORKING DAYS,10299025.83,12/6/2018,10.949,LIPHAM ASPHALT AND PAVING COMPANY LLC,10412142.52,3,308079.1,"LIPHAM ASPHALT AND PAVING COMPANY LLC | $10,412,142.52; NORTHEASTERN PAVERS LLC | $10,536,847.12; RONALD R. WAGNER & CO. LP | $10,720,221.62",JONES,12
BPM - 632712001,4005,64 W,349627.16,12/5/2018,0.1,3LW CIVIL LLC,406051.08,7,419445.92,"3LW CIVIL LLC | $406,051.08; RESTEK INC. | $496,252.10; DAN WILLIAMS COMPANY | $509,771.00; RELMCO INC. | $529,437.90; CHAMPION INFRASTRUCTURE LLC | $564,529.50; FNH CONSTRUCTION LLC | $713,214.00; SCR CIVIL CONSTRUCTION LLC | $825,497.00",BURNET,12
RMC - 633206001,4007,730 CALENDAR DAYS,3400809.9,12/5/2018,0.1,D. I. J. CONSTRUCTION INC.,2409847,3,861700,"D. I. J. CONSTRUCTION INC. | $2,409,847.00; PMI PAVEMENT MARKING LLC | $2,914,489.00; TRP CONSTRUCTION GROUP LLC | $3,271,547.00",TRAVIS,12
RMC - 633208001,4009,53 W,307300,12/5/2018,253.481,P-VILLE INCORPORATED,281096.6,5,287903.4,"P-VILLE INCORPORATED | $281,096.60; CHAMPION INFRASTRUCTURE LLC | $334,550.00; CROSS PLUS CONSTRUCTION LLC | $463,145.00; CARCAM LLC | $490,880.00; CEN-TEX IRRIGATION SYSTEMS INC. | $569,000.00",WILLIAMSON,12
RMC - 633699001,4010,40 W,602414.77,12/5/2018,25,CONTRACT PAVING CO.,547807,7,243152.9,"CONTRACT PAVING CO. | $547,807.00; J. H. STRAIN & SONS INC. | $604,704.50; A. L. HELMCAMP INC. | $623,869.30; PEACHTREE CONSTRUCTION LTD. | $710,940.10; LONE STAR PAVING COMPANY | $719,599.50; FNH CONSTRUCTION LLC | $775,477.50; FOUTSCO PAVING COMPANY LLC | $790,959.90",EASTLAND,12
RMC - 633313001,4011,28 W,2405167,12/5/2018,113.042,BRANNAN PAVING CO. LTD.,2681105.87,2,467962.83,"BRANNAN PAVING CO. LTD. | $2,681,105.87; D. I. J. CONSTRUCTION INC. | $3,149,068.70",MCCULLOCH,12
RMC - 633841001,4012,365 CALENDAR DAYS,1638812.1,12/5/2018,52.99,SYNERGY SWEEPING SERVICES LLC,1171227.35,3,355373.65,"SYNERGY SWEEPING SERVICES LLC | $1,171,227.35; CHAMPION INFRASTRUCTURE LLC | $1,346,422.56; SWEEPING SERVICES OF TEXAS - OPERATING L.P. | $1,526,601.00",NUECES,12
RMC - 632745001,4019,365 CALENDAR DAYS,281052.05,12/5/2018,0.1,TRP CONSTRUCTION GROUP LLC,193161.68,3,107087.41,"TRP CONSTRUCTION GROUP LLC | $193,161.68; PMI PAVEMENT MARKING LLC | $290,137.61; TOTAL HIGHWAY MAINTENANCE LLC | $300,249.09",DENTON,12
RMC - 633073001,4021,730 CALENDAR DAYS,3145728.5,12/5/2018,0.1,PANNELL INDUSTRIES INC.,2673830.8,2,297159.2,"PANNELL INDUSTRIES INC. | $2,673,830.80; SWEEPING SERVICES OF TEXAS - OPERATING L.P. | $2,970,990.00",DENTON,12
RMC - 632930001,4022,365 CALENDAR DAYS,960628.4,12/5/2018,0.01,JASCO,947139,5,301751,"JASCO | $947,139.00; ANTHONY SERVICES | $1,076,461.00; CARCAM LLC | $1,228,892.50; CROSS PLUS CONSTRUCTION LLC | $1,240,672.00; CEN-TEX IRRIGATION SYSTEMS INC. | $1,248,890.00",TARRANT,12
RMC - 631938001,4023,365 CALENDAR DAYS,578038,12/5/2018,0.01,CEN-TEX IRRIGATION SYSTEMS INC.,1059322,4,248704.7,"CEN-TEX IRRIGATION SYSTEMS INC. | $1,059,322.00; CARCAM LLC | $1,063,988.00; JASCO | $1,224,265.00; CROSS PLUS CONSTRUCTION LLC | $1,308,026.70",JOHNSON,12
RMC - 633361001,4203,45 W,1028433,12/6/2018,4.049,TOTAL HIGHWAY MAINTENANCE LLC,986242.55,2,268668.07,"TOTAL HIGHWAY MAINTENANCE LLC | $986,242.55; STRIPE-A-ZONE INC. | $1,254,910.62",TRAVIS,12
RMC - 633670001,4205,365 CALENDAR DAYS,206150,12/6/2018,200,MIJELUM,177021,2,8727.4,"MIJELUM | $177,021.00; NIXON ENGINEERING | $185,748.40",CULBERSON,12
RMC - 633660001,4206,730 CALENDAR DAYS,661502.25,12/6/2018,200,NIXON ENGINEERING,838500,2,160954.5,"NIXON ENGINEERING | $838,500.00; TRI STATE ELECTRIC LTD. | $999,454.50",EL PASO,12
RMC - 633669001,4207,365 CALENDAR DAYS,433130,12/6/2018,200,MIJELUM,394551,4,231349.5,"MIJELUM | $394,551.00; SYNERGY PROJECT CONTRACTORS INC. | $427,996.74; DEL MAR CONTRACTING INC. | $536,425.00; DAN WILLIAMS COMPANY | $625,900.50",EL PASO,12
RMC - 633671001,4208,365 CALENDAR DAYS,435180,12/6/2018,200,SYNERGY PROJECT CONTRACTORS INC.,458333.99,3,194409.01,"SYNERGY PROJECT CONTRACTORS INC. | $458,333.99; DEL MAR CONTRACTING INC. | $542,650.00; DAN WILLIAMS COMPANY | $652,743.00",EL PASO,12
BPM - 633796001,4215,40 W,666280,12/6/2018,0.01,STATELINE CONSTRUCTION LLC,717347,8,612835,"STATELINE CONSTRUCTION LLC | $717,347.00; HODGES AND SON CONSTRUCTION COMPANY INC. | $835,985.00; FNH CONSTRUCTION LLC | $851,775.00; SCR CIVIL CONSTRUCTION LLC | $985,862.00; RESTEK INC. | $1,095,265.00; CHAMPION INFRASTRUCTURE LLC | $1,198,658.00; EAST TEXAS BRIDGE INC. | $1,250,950.00; SOUTHERN ROAD & BRIDGE LLC | $1,330,182.00",SABINE,12
BPM - 633284001,4222,121 W,494455,12/6/2018,0.01,BECK-REIT & SONS LTD.,478750.4,7,212474.6,"BECK-REIT & SONS LTD. | $478,750.40; CROSS PLUS CONSTRUCTION LLC | $482,120.00; HODGES AND SON CONSTRUCTION COMPANY INC. | $587,500.00; MANN ROBINSON & SON INC. | $636,753.50; RESTEK INC. | $644,990.00; KNIFE RIVER CORPORATION - SOUTH | $674,505.00; CHAMPION INFRASTRUCTURE LLC | $691,225.00",HILL,12
NH 2019(409),3001,465 WORKING DAYS,36913700.8,1/8/2019,20.026,J. LEE MILLIGAN INC.,35223786.89,5,5283668,"J. LEE MILLIGAN INC. | $35,223,786.89; RK HALL LLC | $35,299,763.95; KIEWIT INFRASTRUCTURE SOUTH CO. | $39,131,012.23; FNF CONSTRUCTION INC. | $39,284,991.20; JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY | $40,507,454.89",HARTLEY,1
NH 2019(437),3002,450 WORKING DAYS,32500717,1/8/2019,3.168,SER CONSTRUCTION PARTNERS LLC,34757444.75,7,11785655.92,"SER CONSTRUCTION PARTNERS LLC | $34,757,444.75; COPASA INC. | $36,842,259.50; JAMES CONSTRUCTION GROUP L.L.C. | $37,621,362.98; PULICE CONSTRUCTION INC. | $37,940,471.25; SPAWGLASS CIVIL CONSTRUCTION INC. | $38,292,838.88; HUNTER INDUSTRIES LTD. | $40,222,749.28; STERLING DELAWARE HOLDING COMPANY INC. | $46,543,100.67",WHARTON,1
C 57-3-42,3003,82 WORKING DAYS,12160856.57,1/8/2019,0.843,COX PAVING OF TEXAS INC.,13798219.66,1,0,"COX PAVING OF TEXAS INC. | $13,798,219.66",FREESTONE,1
STP 2019(392),3004,429 WORKING DAYS,11324193.75,1/8/2019,17.308,A. L. HELMCAMP INC.,12581377.01,5,3408661.65,"A. L. HELMCAMP INC. | $12,581,377.01; RAY FARIS INC. | $13,146,928.23; HERITAGE ASPHALT COMPANY LLC | $14,143,642.00; J. H. STRAIN & SONS INC. | $14,631,960.36; FNF CONSTRUCTION INC. | $15,990,038.66",SHACKELFORD,1
C 15-14-126,3005,60 WORKING DAYS,7703331.6,1/8/2019,4.914,TEXAS MATERIALS GROUP INC.,6939665.08,4,2759435.15,"TEXAS MATERIALS GROUP INC. | $6,939,665.08; LONE STAR PAVING COMPANY | $8,550,634.35; BIG CREEK CONSTRUCTION LTD. | $8,887,566.67; AUSTIN MATERIALS LLC | $9,699,100.23",BELL,1
CM 2019(413),3006,446 WORKING DAYS,8192043.84,1/8/2019,5.726,RAGLE CONSTRUCTION INC.,8688435.08,9,5030971.43,"RAGLE CONSTRUCTION INC. | $8,688,435.08; REBCON INC. | $9,198,423.70; GIBSON & ASSOCIATES INC. | $9,306,778.21; HERITAGE ASPHALT COMPANY LLC | $9,659,588.51; FNH CONSTRUCTION LLC | $9,912,241.75; HIGHWAY 19 CONSTRUCTION LLC | $9,914,399.68; ED BELL CONSTRUCTION COMPANY | $10,539,653.71; COPASA INC. | $12,949,961.72; SEMA CONSTRUCTION INC. | $13,719,406.51",DALLAS,1
STP 2019(326)HESG,3007,22 WORKING DAYS,627778.7,1/8/2019,2.426,L. UNITED BUILDING COMPANY,257510,7,368138.97,"L. UNITED BUILDING COMPANY | $257,510.00; STRIPE-A-ZONE INC. | $291,241.00; AMERICAN LIGHTING AND SIGNALIZATION LLC | $321,397.48; STRIPING TECHNOLOGY L.P. | $384,335.00; CHAMPION INFRASTRUCTURE LLC | $442,800.00; MARCOM'S MOWING SERVICE LLC | $526,352.78; HIGHWAY INTELLIGENT TRAFFIC SOLUTIONS INC. | $625,648.97",VAN ZANDT,1
NH 2019(243),3008,105 WORKING DAYS,1524270.71,1/8/2019,30,O. TREVINO CONSTRUCTION LLC,1825215,3,317801.83,"O. TREVINO CONSTRUCTION LLC | $1,825,215.00; GIBSON & ASSOCIATES INC. | $2,104,908.41; EAST TEXAS BRIDGE INC. | $2,143,016.83",GRAYSON,1
NH 2019(331),3009,128 WORKING DAYS,6566972.49,1/8/2019,20.464,ZACK BURKETT CO.,6221093.62,2,1137296.38,"ZACK BURKETT CO. | $6,221,093.62; DUININCK INC. | $7,358,390.00",WICHITA,1
STP 2019(415),3010,285 WORKING DAYS,7089457.26,1/8/2019,17.331,BIG CREEK CONSTRUCTION LTD.,6487934.69,4,1509023.65,"BIG CREEK CONSTRUCTION LTD. | $6,487,934.69; KNIFE RIVER CORPORATION - SOUTH | $6,643,431.05; ANGEL BROTHERS HOLDINGS CORP. | $6,888,797.21; JAMES CONSTRUCTION GROUP L.L.C. | $7,996,958.34",WASHINGTON,1
BR 2014(323),3011,339 WORKING DAYS,4298083.07,1/8/2019,0.253,RAGLE CONSTRUCTION INC.,3732469.4,6,4299037.5,"RAGLE CONSTRUCTION INC. | $3,732,469.40; STATELINE CONSTRUCTION LLC | $4,197,379.50; TEXAS MATERIALS GROUP INC. | $4,351,317.10; JAY-REESE CONTRACTORS INC. | $5,036,748.90; MK CONSTRUCTORS | $5,691,869.00; JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY | $8,031,506.90",ORANGE,1
C 176-5-181,3012,102 WORKING DAYS,3683020.5,1/8/2019,4.905,MOORE BROTHERS CONSTRUCTION COMPANY,3604502.78,3,329164.95,"MOORE BROTHERS CONSTRUCTION COMPANY | $3,604,502.78; DREWERY CONSTRUCTION COMPANY INCORPORATED | $3,781,777.00; SMITH & COMPANY | $3,933,667.73",POLK,1
NH 2019(419),3013,180 WORKING DAYS,2992721,1/8/2019,2.975,PAUL J. SCARIANO INC.,2789052.5,12,1627450,"PAUL J. SCARIANO INC. | $2,789,052.50; HIGHWAY 19 CONSTRUCTION LLC | $2,860,755.01; MBN ENTERPRISES LLC | $2,901,876.05; ARANDA BROTHERS CONSTRUCTION CO. INC. | $2,943,719.00; MAIN LANE INDUSTRIES LTD. | $2,954,657.07; TRIPLE B SERVICES LLP | $3,222,919.65; TI-ZACK CONCRETE INC. | $3,440,466.10; ALTUS CONSTRUCTION LLC | $3,468,679.57; ENCINO LANDSCAPE INC. | $3,477,650.75; RAGLE CONSTRUCTION INC. | $3,574,965.07; ISI CONTRACTING INC. | $3,679,238.05; FNH CONSTRUCTION LLC | $4,416,502.50",HARRIS,1
NH 2019(379),3014,48 WORKING DAYS,2817395.86,1/8/2019,4.11,AUSTIN MATERIALS LLC,2568399.55,6,2008281.43,"AUSTIN MATERIALS LLC | $2,568,399.55; LONE STAR PAVING COMPANY | $2,922,202.95; TEXAS MATERIALS GROUP INC. | $3,138,300.11; ANGEL BROTHERS HOLDINGS CORP. | $3,172,100.00; HUNTER INDUSTRIES LTD. | $4,182,197.04; CLARK CONSTRUCTION OF TEXAS INC. | $4,576,680.98",TRAVIS,1
C 392-2-96,3015,0 X,10943867,1/8/2019,3.37,H. H. HOWARD & SONS INC.,9676218.8,4,1750005.92,"H. H. HOWARD & SONS INC. | $9,676,218.80; EAST TEXAS BRIDGE INC. | $10,688,805.98; MADDEN CONTRACTING COMPANY LLC. | $10,730,388.82; L. S. EQUIPMENT CO. INC. | $11,426,224.72",UPSHUR,1
